freq	pow
0	9.528870374943878
16.5016501650165	9.65925238630202
33.003300330033	10.482052123234771
49.5049504950495	11.740792089077834
66.006600660066	12.726589150967405
82.5082508250825	14.042154252822325
99.009900990099	16.18843924468537
115.5115511551155	19.535326306031656
132.013201320132	24.748612526412444
148.51485148514848	32.901517310907025
165.016501650165	48.02127335520967
181.5181518151815	32.82024649471076
198.019801980198	32.34670813095654
214.52145214521448	29.4136890766271
231.023102310231	29.93766984884133
247.5247524752475	27.315172286389767
264.026402640264	26.148053493457265
280.5280528052805	30.26043054511498
297.02970297029697	32.10919043670336
313.5313531353135	42.186030766170816
330.03300330033	45.72648324438164
346.5346534653465	37.36799014329899
363.036303630363	27.07137603494569
379.5379537953795	26.362815450141714
396.039603960396	26.39351512756733
412.5412541254125	23.232420208723674
429.04290429042896	28.896408668796756
445.5445544554455	29.028182995828438
462.046204620462	37.11487289110838
478.5478547854785	50.580244781618966
495.049504950495	47.270026154843066
511.5511551155115	43.741217429408024
528.052805280528	38.99737387159364
544.5544554455445	37.54812376557147
561.056105610561	35.910072818426094
577.5577557755774	36.31613392857347
594.0594059405939	36.324016167761144
610.5610561056105	36.633338814083515
627.062706270627	38.336475556686324
643.5643564356435	56.800302538402356
660.06600660066	46.18351309385804
676.5676567656765	44.56142720448541
693.069306930693	37.94409720891634
709.5709570957094	32.925350495531326
726.072607260726	35.045463895897484
742.5742574257425	33.85998753789799
759.075907590759	37.40493527237326
775.5775577557755	38.547085876883884
792.079207920792	32.57245101384957
808.5808580858085	49.403147021707056
825.082508250825	37.48942950740772
841.5841584158414	28.576725513581987
858.0858085808579	18.698994274954305
874.5874587458745	22.165492881085193
891.089108910891	23.82196500714171
907.5907590759075	21.677716820802285
924.092409240924	23.46693398961973
940.5940594059405	26.966074442760082
957.095709570957	31.761492333424613
973.5973597359734	41.33166357838767
990.09900990099	32.10812910972325
1006.6006600660065	20.784815850171242
1023.102310231023	1.1524643937006107
1039.6039603960394	10.46175444918834
1056.105610561056	18.920016265469666
1072.6072607260726	14.377418708654055
1089.108910891089	15.899676904925045
1105.6105610561056	18.819328489626244
1122.112211221122	31.10788489448893
1138.6138613861385	37.02460038877649
1155.115511551155	28.639287133438454
1171.6171617161715	22.194627400588725
1188.1188118811879	15.5870501868319
1204.6204620462045	17.21500633182997
1221.122112211221	21.643116497068007
1237.6237623762374	19.179017757222187
1254.125412541254	24.989135154973315
1270.6270627062704	23.97359013279861
1287.128712871287	39.94119787218743
1303.6303630363034	40.031426081191356
1320.13201320132	35.73728299987397
1336.6336633663366	25.679772608775462
1353.135313531353	15.662208007588845
1369.6369636963695	19.888984598360075
1386.138613861386	27.647947630256237
1402.6402640264025	24.536688286929248
1419.141914191419	28.042559661415307
1435.6435643564355	32.08676936830712
1452.145214521452	47.736338921473205
1468.6468646864685	43.456287256280184
1485.148514851485	40.505788642329165
1501.6501650165014	31.692336497301056
1518.151815181518	21.648622049705025
1534.6534653465344	28.18897630429522
1551.155115511551	34.484607323957846
1567.6567656765674	36.05260702956749
1584.158415841584	40.02858988485178
1600.6600660066006	27.312004822456153
1617.161716171617	47.32494019412702
1633.6633663366335	38.6325637456141
1650.16501650165	31.223213962539372
1666.6666666666665	24.063058869191604
1683.168316831683	16.898786772801415
1699.6699669966995	14.356581148844821
1716.1716171617159	18.289066410727088
1732.6732673267325	16.054487031523934
1749.174917491749	24.273522334940235
1765.6765676567654	24.552149833182597
1782.178217821782	34.97456591470779
1798.6798679867984	27.004650815927413
1815.181518151815	21.15542505303519
1831.6831683168314	0.966701497593728
1848.184818481848	13.561709346396132
1864.6864686468646	15.885206244012604
1881.188118811881	13.697680343530047
1897.6897689768975	11.840477465723458
1914.191419141914	20.853066574492175
1930.6930693069305	26.585791233266388
1947.1947194719469	32.26754007402255
1963.6963696369635	28.84482460072638
1980.19801980198	22.776159602936715
1996.6996699669965	-0.025169366340735834
2013.201320132013	14.15245843069097
2029.7029702970294	17.947733558056097
2046.204620462046	13.956887314774027
2062.7062706270626	15.112034738085562
2079.2079207920788	21.859193222949038
2095.7095709570954	27.517991517888497
2112.211221122112	27.753855959754027
2128.7128712871286	25.62776630754882
2145.214521452145	19.525215662992156
2161.7161716171613	7.383327852482281
2178.217821782178	6.559927591193868
2194.7194719471945	14.350853258062928
2211.221122112211	15.03181576744012
2227.7227722772273	18.852258298150833
2244.224422442244	20.189799600203877
2260.7260726072604	26.80869888120366
2277.227722772277	26.22997617947402
2293.7293729372936	23.367036197688584
2310.23102310231	20.297811260070983
2326.7326732673264	16.88253254553237
2343.234323432343	5.763017380487359
2359.7359735973596	18.80761996575791
2376.2376237623757	17.81181090864582
2392.7392739273923	25.627613604490172
2409.240924092409	20.470141731374234
2425.7425742574255	26.43288626447235
2442.244224422442	27.52017632988927
2458.7458745874583	19.18605133477213
2475.247524752475	4.14473564733325
2491.7491749174915	7.638537929005373
2508.250825082508	9.029490835079093
2524.7524752475247	-6.103629767263525
2541.254125412541	17.07886558663091
2557.7557755775574	25.366316252859605
2574.257425742574	29.82494274528134
2590.7590759075906	30.713262045350508
2607.2607260726068	24.673403664020547
2623.7623762376234	19.576512825313646
2640.26402640264	7.629925069918482
2656.7656765676566	14.207399125326226
2673.267326732673	12.80672094591482
2689.7689768976893	5.243178837849571
2706.270627062706	4.39257131861699
2722.7722772277225	15.895406923405336
2739.273927392739	20.567278102929293
2755.7755775577552	24.74390458371818
2772.277227722772	21.225573409225515
2788.7788778877884	17.27397578692511
2805.280528052805	-4.048239561109088
2821.7821782178216	3.324706862749159
2838.283828382838	10.225921449434239
2854.7854785478544	5.821887449942035
2871.287128712871	5.1961511790083845
2887.7887788778876	10.008217087948495
2904.290429042904	14.240696707524648
2920.7920792079203	11.872926053509765
2937.293729372937	13.418420037652597
2953.7953795379535	10.922719635178495
2970.29702970297	-1.3647691869134766
2986.7986798679863	-0.5460895577130326
3003.300330033003	4.156962967488799
3019.8019801980195	4.475296620066908
3036.303630363036	-0.949173288640463
3052.8052805280527	9.40397036824247
3069.306930693069	11.620618724845231
3085.8085808580854	4.876620654089956
3102.310231023102	6.534519307944564
3118.8118811881186	6.092069512135991
3135.3135313531347	-0.991644719731688
3151.8151815181513	-4.0494943832679855
3168.316831683168	-3.2151936871978624
3184.8184818481845	1.211550069283842
3201.320132013201	-0.47784503649964827
3217.8217821782173	4.4685424982413915
3234.323432343234	-0.2935576005710391
3250.8250825082505	0.978843861100404
3267.326732673267	1.2010964991576725
3283.8283828382832	-1.8756346780242015
3300.3300330033	-3.819505418067401
3316.8316831683164	1.6590677161117608
3333.333333333333	-4.483960051663406
3349.8349834983496	-4.437019037407673
3366.336633663366	-2.3747144866961487
3382.8382838283824	3.5794651403852074
3399.339933993399	-8.109227958469617
3415.8415841584156	4.286680573444263
3432.3432343234317	2.1339539783335755
3448.8448844884483	-3.335017508897218
3465.346534653465	-2.1971022302439205
3481.8481848184815	-2.1524449697489203
3498.349834983498	-12.061834043963522
3514.8514851485143	-5.0947456844493235
3531.353135313531	-5.354461156812993
3547.8547854785475	1.6543746970438054
3564.356435643564	5.926176320588285
3580.8580858085807	4.723008847898435
3597.359735973597	5.263296047407056
3613.8613861386134	-2.933958262802152
3630.36303630363	-4.962540535869856
3646.8646864686466	-3.645866071243799
3663.3663366336627	-6.583915549242927
3679.8679867986793	-5.622237727439407
3696.369636963696	1.0935333388549997
3712.8712871287125	6.503117309122376
3729.372937293729	12.70498566950241
3745.8745874587453	2.063261101166744
3762.376237623762	6.437786086682385
3778.8778877887785	-1.7064861275718288
3795.379537953795	0.5589606015021321
3811.881188118811	4.252546302812617
3828.382838283828	3.5098360443634076
3844.8844884488444	-0.8896216510388344
3861.386138613861	14.55547931386029
3877.8877887788776	18.4181577991393
3894.3894389438938	17.746975869335976
3910.8910891089104	17.757355127999602
3927.392739273927	8.145782816406012
3943.8943894389436	7.732398547832724
3960.39603960396	-3.3582550942689493
3976.8976897689763	3.4231133488724
3993.399339933993	7.852941088085371
4009.9009900990095	4.4937927403148805
4026.402640264026	16.41507980833303
4042.9042904290422	16.37055848172071
4059.405940594059	12.300543460873483
4075.9075907590754	17.74551543913807
4092.409240924092	5.57243104137722
4108.910891089108	7.342596228042234
4125.412541254125	-2.021592049707095
4141.914191419141	1.9051453250525374
4158.4158415841575	4.115299724807454
4174.917491749175	4.478875717884439
4191.419141914191	17.800415387558807
4207.920792079208	15.419384156798252
4224.422442244224	10.625394494579638
4240.92409240924	13.113299057131476
4257.425742574257	7.842753038422869
4273.927392739273	-11.347568517069229
4290.42904290429	3.508413268144932
4306.9306930693065	3.2818186090021912
4323.432343234323	-4.753304391529589
4339.93399339934	4.95716072797376
4356.435643564356	12.209157571461384
4372.937293729373	9.635301855305606
4389.438943894389	7.277928367468718
4405.940594059405	10.110806485434763
4422.442244224422	5.030436429699962
4438.943894389438	-2.526578299780229
4455.4455445544545	3.2244027475386234
4471.947194719472	2.3969464736192454
4488.448844884488	-8.538488519749999
4504.950495049505	12.150921917290574
4521.452145214521	12.23510102993194
4537.953795379537	4.740930882245776
4554.455445544554	8.88089417542722
4570.95709570957	13.894917293412355
4587.458745874587	7.878891432644291
4603.960396039603	6.0963942659891766
4620.46204620462	1.221146048390544
4636.963696369637	7.347963474740632
4653.465346534653	-14.549022919322152
4669.96699669967	12.69943069774822
4686.468646864686	11.609020029892015
4702.970297029702	12.019429252835607
4719.471947194719	13.865092409709165
4735.973597359735	8.977160825596748
4752.4752475247515	10.80947133663929
4768.9768976897685	2.6697423610707864
4785.478547854785	3.53596092920686
4801.980198019802	13.23242597426848
4818.481848184818	-0.06524752405866008
4834.983498349834	20.667150276968115
4851.485148514851	15.86670793398447
4867.986798679867	11.234389315423329
4884.488448844884	18.309137116288166
4900.9900990099	15.104676956753295
4917.491749174917	7.74729878174223
4933.993399339934	12.477326486384852
4950.49504950495	3.779710975152665
4966.996699669967	9.13584818170281
